date_key,occurred_at,offense_name,grid_x,grid_y,lat,lon,severity,weapon_used,arrested
2024-06-16,2024-06-16 17:27:00,Assault,4,1,12.920010251443653,77.50406520728632,5,False,False
2024-06-16,2024-06-16 07:56:00,Burglary,0,5,12.899083409373558,77.52400641171205,4,False,False
2024-06-16,2024-06-16 20:43:00,Theft,6,6,12.930255296673495,77.53094964092054,4,False,False
2024-06-16,2024-06-16 17:53:00,Theft,1,3,12.905503609886294,77.51446159984778,3,False,False
2024-06-16,2024-06-16 09:27:00,Assault,4,8,12.920886733692369,77.53909821736067,5,False,False
2024-06-16,2024-06-16 16:19:00,Assault,6,3,12.928927072230234,77.51582989379182,1,False,True
2024-06-16,2024-06-16 11:31:00,Burglary,7,5,12.935533701890934,77.52441549100925,3,False,False
2024-06-16,2024-06-16 18:27:00,Theft,7,4,12.934286395543703,77.52099143217097,3,False,False
2024-06-16,2024-06-16 19:58:00,Burglary,5,5,12.925719879387326,77.52437542998919,1,False,False
2024-06-16,2024-06-16 08:27:00,Theft,8,4,12.939041119878429,77.5198600421112,3,False,False
2024-06-16,2024-06-16 15:52:00,Theft,1,7,12.904948481967502,77.532336396962,4,False,False
2024-06-16,2024-06-16 05:08:00,Theft,5,3,12.924781693357794,77.51432846575148,5,False,False
2024-06-16,2024-06-16 09:37:00,Assault,7,5,12.936090904326164,77.52384588919567,4,False,False
2024-06-16,2024-06-16 14:01:00,Assault,6,9,12.929522936787421,77.54574037810674,2,False,False
2024-06-16,2024-06-16 05:53:00,Burglary,6,9,12.929407596458145,77.54503535279744,2,False,False
2024-06-16,2024-06-16 12:03:00,Theft,8,5,12.941038833063814,77.52549122901117,3,False,False
2024-06-16,2024-06-16 15:49:00,Theft,2,4,12.91115356332285,77.51933800217157,5,False,False
2024-06-16,2024-06-16 12:43:00,Robbery,4,2,12.919845406046033,77.510229462596,4,False,False
2024-06-16,2024-06-16 08:19:00,Assault,6,1,12.930347616221463,77.5046916466231,1,False,False
2024-06-16,2024-06-16 20:33:00,Vandalism,4,4,12.920153193857796,77.51992028991648,1,False,False
2024-06-16,2024-06-16 17:45:00,Burglary,3,3,12.915548733964515,77.5148007119561,3,False,False
2024-06-16,2024-06-16 15:54:00,Robbery,8,4,12.940031599371467,77.5212743976638,4,False,False
2024-06-16,2024-06-16 20:28:00,Theft,4,4,12.921021058413592,77.52138337211461,2,False,True
2024-06-16,2024-06-16 00:36:00,Robbery,5,5,12.92462645920582,77.52563661975458,5,True,False
2024-06-16,2024-06-16 17:36:00,Burglary,5,4,12.924627113440366,77.5195154754932,3,False,True
2024-06-16,2024-06-16 11:11:00,Theft,6,8,12.929259158030497,77.53901451303115,1,False,False
2024-06-16,2024-06-16 15:22:00,Burglary,6,4,12.930043472235313,77.52061036660537,5,False,True
2024-06-16,2024-06-16 22:54:00,Robbery,5,4,12.923972641431272,77.519549157455,5,False,True
2024-06-16,2024-06-16 16:31:00,Theft,5,5,12.925332118186345,77.5251812172322,1,False,False
2024-06-16,2024-06-16 10:13:00,Theft,6,4,12.930126712806135,77.5217124022968,5,False,False
2024-06-16,2024-06-16 00:02:00,Burglary,4,6,12.920505521174118,77.52955700670151,4,False,True
2024-06-16,2024-06-16 20:27:00,Robbery,6,6,12.929942052474395,77.52971214972149,3,False,False
2024-06-16,2024-06-16 06:47:00,Theft,7,5,12.935617903868133,77.52353727845295,2,False,True
2024-06-16,2024-06-16 07:58:00,Theft,7,7,12.935424247949,77.5350053104083,4,False,False
2024-06-16,2024-06-16 22:28:00,Theft,6,3,12.930231418568868,77.51513222751561,3,False,True
2024-06-16,2024-06-16 00:06:00,Burglary,4,7,12.920700525090583,77.53430719463282,1,False,True
2024-06-16,2024-06-16 11:27:00,Theft,4,6,12.921034478016994,77.52987542198282,2,False,False
2024-06-16,2024-06-16 18:13:00,Vandalism,7,2,12.93519967398086,77.50988226268173,3,False,True
2024-06-16,2024-06-16 22:40:00,Theft,9,7,12.94489789905708,77.53485260321692,3,False,True
2024-06-16,2024-06-16 14:58:00,Theft,7,5,12.935154689132496,77.52452656537864,4,False,False
2024-06-16,2024-06-16 19:18:00,Assault,6,8,12.929915090780238,77.5406865888388,1,False,True
2024-06-16,2024-06-16 17:14:00,Assault,2,1,12.910058556389288,77.50592231901774,2,False,True
2024-06-16,2024-06-16 19:21:00,Burglary,7,5,12.935468064620451,77.52428867106947,5,False,False
2024-06-17,2024-06-17 11:23:00,Theft,6,8,12.9308736510342,77.53988341384434,3,False,False
2024-06-17,2024-06-17 03:47:00,Theft,3,4,12.915436114533344,77.52050729744099,3,False,False
2024-06-17,2024-06-17 09:19:00,Burglary,4,7,12.921380415523652,77.53558059206021,1,False,True
2024-06-17,2024-06-17 21:29:00,Vandalism,8,5,12.940588544611007,77.52454384512184,2,True,True
2024-06-17,2024-06-17 23:03:00,Robbery,1,7,12.904845323240231,77.5357847178947,2,False,False
2024-06-17,2024-06-17 13:51:00,Burglary,4,8,12.92024012299322,77.54053978684425,4,False,False
2024-06-17,2024-06-17 16:45:00,Theft,7,7,12.935491284644232,77.53471212763137,1,False,False
2024-06-17,2024-06-17 15:55:00,Vandalism,1,4,12.905281618500744,77.52122814960948,2,False,False
2024-06-17,2024-06-17 21:31:00,Burglary,4,6,12.919567258217125,77.53036050747194,1,False,False
2024-06-17,2024-06-17 23:40:00,Assault,5,4,12.924399792953848,77.5204705894356,4,False,False
2024-06-17,2024-06-17 09:50:00,Theft,2,5,12.909598682656963,77.52480462796787,2,False,False
2024-06-17,2024-06-17 00:04:00,Assault,5,4,12.925065402197172,77.52003478954288,2,False,True
2024-06-17,2024-06-17 03:27:00,Assault,5,5,12.926214971620658,77.52468282094928,1,False,False
2024-06-17,2024-06-17 20:34:00,Theft,5,6,12.924540373690121,77.53057327492175,5,False,True
2024-06-17,2024-06-17 13:57:00,Theft,3,6,12.914982269852295,77.53109492062953,5,False,False
2024-06-17,2024-06-17 23:38:00,Assault,2,6,12.910208608835685,77.52976197439519,5,False,False
2024-06-17,2024-06-17 15:37:00,Burglary,5,4,12.92547590920352,77.52036046397318,2,False,False
2024-06-17,2024-06-17 22:50:00,Vandalism,2,5,12.910431709525186,77.52407072365585,1,False,False
2024-06-17,2024-06-17 17:33:00,Burglary,3,5,12.914874802887544,77.5257112334174,5,False,False
2024-06-17,2024-06-17 20:37:00,Assault,7,6,12.934614639759186,77.52887500231634,3,False,False
2024-06-17,2024-06-17 00:24:00,Vandalism,4,9,12.919351071903886,77.5443168337357,4,False,False
2024-06-17,2024-06-17 22:58:00,Assault,6,4,12.929573575471888,77.51881421022236,3,False,True
2024-06-17,2024-06-17 17:36:00,Robbery,8,2,12.940949483032403,77.5100734066614,1,True,True
2024-06-17,2024-06-17 01:01:00,Robbery,4,4,12.919735957811804,77.52124397018218,3,False,False
2024-06-17,2024-06-17 18:03:00,Theft,3,3,12.91465361127295,77.5138385011065,5,False,False
2024-06-17,2024-06-17 05:50:00,Burglary,7,5,12.935400190680559,77.52400135775851,4,False,False
2024-06-17,2024-06-17 05:12:00,Burglary,8,5,12.941274496845207,77.52438548688521,3,False,False
2024-06-17,2024-06-17 16:43:00,Vandalism,1,6,12.904094795758919,77.53001262781869,5,False,False
2024-06-17,2024-06-17 08:17:00,Assault,4,4,12.921302116176625,77.5203712482137,5,True,False
2024-06-17,2024-06-17 09:03:00,Robbery,1,2,12.905169958446002,77.51171452921442,5,False,True
2024-06-17,2024-06-17 09:06:00,Theft,4,6,12.921268891305138,77.53003046760458,3,False,False
2024-06-17,2024-06-17 08:27:00,Theft,8,6,12.93969063636698,77.53025545750886,5,False,False
2024-06-17,2024-06-17 08:11:00,Theft,4,6,12.918642323085368,77.53083333338647,4,False,False
2024-06-17,2024-06-17 13:38:00,Robbery,4,1,12.920608096647245,77.50320411178673,4,False,False
2024-06-17,2024-06-17 12:18:00,Assault,5,4,12.9254505433815,77.52040217517053,5,False,False
2024-06-17,2024-06-17 17:41:00,Theft,6,7,12.930842956161849,77.53424318569878,4,False,False
2024-06-17,2024-06-17 22:24:00,Assault,8,5,12.94077502034038,77.52330198543953,4,False,True
2024-06-17,2024-06-17 22:10:00,Theft,4,0,12.921238673862886,77.50061646536324,1,False,False
2024-06-17,2024-06-17 10:14:00,Theft,5,6,12.924590381497337,77.53016668213773,2,False,False
2024-06-17,2024-06-17 16:40:00,Robbery,4,2,12.92052966956014,77.5107779984194,1,True,False
2024-06-17,2024-06-17 09:07:00,Theft,6,5,12.930767593604337,77.52493490406124,4,True,False
2024-06-17,2024-06-17 12:37:00,Assault,5,6,12.926041121912247,77.52786304137274,3,False,False
2024-06-17,2024-06-17 16:34:00,Theft,7,6,12.934961769975013,77.53045944678799,5,False,True
2024-06-17,2024-06-17 16:38:00,Theft,2,7,12.910059741285767,77.53447656318505,4,False,False
2024-06-17,2024-06-17 18:40:00,Burglary,6,5,12.930565546660466,77.52476095639612,2,False,True
2024-06-17,2024-06-17 13:18:00,Assault,1,4,12.906162568057596,77.52044846299266,1,False,True
2024-06-17,2024-06-17 18:42:00,Vandalism,8,1,12.939492974323368,77.5055320864442,4,True,False
2024-06-17,2024-06-17 17:52:00,Burglary,7,8,12.935865574193345,77.53881082515197,4,False,True
2024-06-17,2024-06-17 18:22:00,Burglary,3,6,12.915096731543558,77.52970468005259,2,False,False
2024-06-17,2024-06-17 17:35:00,Theft,6,5,12.930609073885435,77.52598611800352,4,True,False
2024-06-17,2024-06-17 19:05:00,Assault,9,1,12.945090528009114,77.50563571296286,5,False,False
2024-06-17,2024-06-17 01:56:00,Assault,5,8,12.926048419074615,77.53973162283134,1,False,False
2024-06-17,2024-06-17 21:26:00,Theft,3,9,12.914993747266328,77.54404015506076,2,False,False
2024-06-17,2024-06-17 16:40:00,Assault,7,6,12.935849364154311,77.52964321190602,1,False,False
2024-06-17,2024-06-17 23:45:00,Vandalism,3,0,12.91524650266923,77.49993825577911,5,False,False
2024-06-17,2024-06-17 00:28:00,Vandalism,9,9,12.945023079115835,77.54475601496013,2,True,False
2024-06-17,2024-06-17 02:38:00,Robbery,2,7,12.909647814117827,77.53593121927076,4,False,False
2024-06-17,2024-06-17 05:59:00,Assault,5,0,12.924256646040519,77.49944161876701,5,False,True
2024-06-17,2024-06-17 16:08:00,Vandalism,7,3,12.934755870160046,77.51554696732032,1,False,False
2024-06-17,2024-06-17 03:26:00,Burglary,7,6,12.934418488493437,77.53083616606563,2,True,False
2024-06-17,2024-06-17 00:40:00,Theft,4,6,12.918675412391602,77.53050309700356,3,False,False
2024-06-17,2024-06-17 18:53:00,Theft,0,7,12.900326947809821,77.53265103924497,4,False,True
2024-06-18,2024-06-18 21:56:00,Theft,2,5,12.908995880746236,77.52382716943885,1,False,False
2024-06-18,2024-06-18 18:07:00,Assault,5,6,12.925054166248014,77.52850395112105,1,False,True
2024-06-18,2024-06-18 11:33:00,Theft,1,5,12.90541751298731,77.52477706818287,5,True,True
2024-06-18,2024-06-18 08:47:00,Theft,8,5,12.93982130372977,77.52498438764849,5,True,False
2024-06-18,2024-06-18 13:30:00,Assault,6,8,12.931208229321019,77.53980296788592,5,False,False
2024-06-18,2024-06-18 13:39:00,Burglary,6,7,12.929034718304814,77.53465050077986,4,False,True
2024-06-18,2024-06-18 08:00:00,Theft,7,5,12.93490738973142,77.52471512769446,2,False,False
2024-06-18,2024-06-18 17:57:00,Theft,8,7,12.940792272289023,77.53623062136344,3,True,False
2024-06-18,2024-06-18 14:22:00,Theft,6,7,12.929922971534772,77.53527979775022,3,False,False
2024-06-18,2024-06-18 00:58:00,Assault,5,6,12.92577417927734,77.52889731681883,2,True,False
2024-06-18,2024-06-18 17:27:00,Vandalism,3,3,12.915878846570228,77.51545134480548,5,False,True
2024-06-18,2024-06-18 13:13:00,Theft,7,5,12.935280679181046,77.524139147025,2,False,False
2024-06-18,2024-06-18 23:55:00,Theft,4,4,12.91919577601249,77.5209124673005,2,False,False
2024-06-18,2024-06-18 04:35:00,Assault,5,4,12.924039876951433,77.52035222422037,2,False,False
2024-06-18,2024-06-18 22:39:00,Assault,1,3,12.905295249105775,77.516893383443,3,False,False
2024-06-18,2024-06-18 19:15:00,Theft,8,1,12.93765512258903,77.50657849973263,4,False,False
2024-06-18,2024-06-18 19:25:00,Robbery,3,8,12.915359782780406,77.53900869758088,3,True,True
2024-06-18,2024-06-18 12:37:00,Vandalism,6,5,12.93155523894055,77.5249642789591,5,False,False
2024-06-18,2024-06-18 02:47:00,Theft,4,4,12.920577996615554,77.5197466737882,2,False,False
2024-06-18,2024-06-18 11:49:00,Theft,2,5,12.911206587945266,77.52480191428167,5,False,False
2024-06-18,2024-06-18 08:50:00,Theft,2,4,12.910080643096368,77.52132373465268,4,False,True
2024-06-18,2024-06-18 03:45:00,Theft,7,7,12.936167533027099,77.53689554834874,5,False,True
2024-06-18,2024-06-18 09:44:00,Theft,5,3,12.92506349555564,77.51668989331843,3,False,True
2024-06-18,2024-06-18 09:20:00,Theft,9,5,12.944964297901548,77.52486753682196,3,True,False
2024-06-18,2024-06-18 18:00:00,Burglary,5,4,12.923547254403184,77.5201674614812,2,False,True
2024-06-18,2024-06-18 20:27:00,Robbery,4,3,12.91929678698484,77.51485156117232,4,False,False
2024-06-18,2024-06-18 22:55:00,Assault,4,5,12.91907850249462,77.52413264599285,2,True,False
2024-06-18,2024-06-18 04:39:00,Vandalism,4,5,12.921397539709748,77.52451513809912,3,True,False
2024-06-18,2024-06-18 13:47:00,Assault,9,5,12.944625543376851,77.52588367287913,3,False,False
2024-06-18,2024-06-18 11:13:00,Theft,5,7,12.924186743089939,77.53447758824153,1,True,True
2024-06-18,2024-06-18 17:15:00,Burglary,4,4,12.919695478950034,77.51977930098774,5,False,False
2024-06-18,2024-06-18 06:34:00,Theft,6,5,12.92968775668071,77.52587793814995,2,True,False
2024-06-18,2024-06-18 01:54:00,Burglary,1,4,12.906307495435627,77.52071120169249,1,False,False
2024-06-18,2024-06-18 14:54:00,Assault,5,8,12.925079059236014,77.53936979339392,2,False,False
2024-06-18,2024-06-18 11:54:00,Burglary,5,0,12.92671111828573,77.49999604756958,4,False,False
2024-06-18,2024-06-18 14:31:00,Theft,4,4,12.919820310214025,77.51872199394019,5,False,True
2024-06-18,2024-06-18 19:16:00,Theft,3,3,12.915886825261804,77.5158057672824,5,False,False
2024-06-18,2024-06-18 11:33:00,Assault,4,5,12.920240800987134,77.52545901420892,5,False,True
2024-06-18,2024-06-18 23:11:00,Theft,8,3,12.939195436210701,77.51384304233584,5,False,False
2024-06-18,2024-06-18 10:30:00,Assault,4,6,12.919325122709974,77.52982194794339,3,False,False
2024-06-18,2024-06-18 19:01:00,Assault,7,8,12.935323526523257,77.53806995934568,5,False,False
2024-06-18,2024-06-18 10:16:00,Theft,2,5,12.910604718188845,77.5252239397525,3,False,False
2024-06-18,2024-06-18 13:34:00,Theft,3,3,12.915705562433217,77.51381990598728,2,False,False
2024-06-18,2024-06-18 08:03:00,Robbery,2,6,12.910815413982498,77.5296475353289,1,False,True
2024-06-18,2024-06-18 15:57:00,Burglary,9,2,12.944369831053697,77.51029724061239,5,False,False
2024-06-18,2024-06-18 21:32:00,Robbery,4,6,12.919218690381763,77.53125745704462,1,False,False
2024-06-18,2024-06-18 17:10:00,Vandalism,3,5,12.914278068223405,77.52461450854761,3,False,False
2024-06-18,2024-06-18 15:36:00,Assault,3,7,12.915345014753285,77.53561634141752,3,False,False
2024-06-18,2024-06-18 01:54:00,Burglary,2,0,12.909665874515357,77.49930121992752,5,False,True
2024-06-18,2024-06-18 16:12:00,Theft,5,2,12.925113770290126,77.51017478052239,3,False,True
2024-06-18,2024-06-18 18:24:00,Burglary,2,7,12.909080796851468,77.53534816669038,2,False,True
2024-06-18,2024-06-18 08:02:00,Burglary,6,5,12.930005092711246,77.52400056543163,5,True,False
2024-06-18,2024-06-18 22:12:00,Robbery,7,4,12.934730300056263,77.52009489659876,2,False,False
2024-06-18,2024-06-18 19:34:00,Theft,7,3,12.934769932681927,77.51483459647726,5,False,False
2024-06-18,2024-06-18 05:21:00,Burglary,2,5,12.909241102479033,77.52505848340351,5,False,True
2024-06-18,2024-06-18 18:33:00,Assault,2,7,12.909774716957253,77.53556259338305,2,False,False
2024-06-18,2024-06-18 11:36:00,Theft,6,1,12.929355311235797,77.50562735607998,4,False,False
2024-06-18,2024-06-18 18:47:00,Theft,4,6,12.92012551899296,77.52932057523047,1,True,False
2024-06-18,2024-06-18 23:20:00,Theft,5,5,12.926293312943193,77.52284751488959,4,False,True
2024-06-18,2024-06-18 22:44:00,Theft,5,2,12.925052744886864,77.5078759343857,1,False,False
2024-06-18,2024-06-18 15:06:00,Robbery,6,7,12.930623048614821,77.53385916853654,5,False,False
2024-06-18,2024-06-18 18:15:00,Assault,7,5,12.93442911271917,77.52461762416769,5,False,False
2024-06-18,2024-06-18 15:58:00,Theft,4,6,12.918519604918345,77.52929109553361,5,False,False
2024-06-18,2024-06-18 17:02:00,Theft,3,7,12.915016198613092,77.53532903120362,1,False,False
2024-06-18,2024-06-18 01:16:00,Vandalism,6,7,12.931084254228718,77.53613985973513,3,False,False
2024-06-18,2024-06-18 19:40:00,Robbery,6,4,12.929754430144978,77.52044769064891,3,False,False
2024-06-18,2024-06-18 08:18:00,Burglary,8,6,12.939998031042746,77.5291914690729,2,False,False
2024-06-18,2024-06-18 00:40:00,Burglary,3,6,12.91526124914427,77.53102599362983,2,False,True
2024-06-18,2024-06-18 09:32:00,Vandalism,1,3,12.904630053787136,77.51564828650007,5,False,True
2024-06-18,2024-06-18 09:16:00,Vandalism,4,6,12.919575991392977,77.52967779416808,4,False,False
2024-06-18,2024-06-18 22:13:00,Theft,5,5,12.923630246111903,77.52451494353181,2,False,True
2024-06-18,2024-06-18 17:55:00,Assault,5,5,12.92497445288796,77.52614566288312,2,False,True
2024-06-18,2024-06-18 07:05:00,Assault,6,4,12.930040861043572,77.51931742550548,1,False,False
2024-06-18,2024-06-18 08:19:00,Burglary,5,5,12.926408808984268,77.52403246506583,4,False,False
2024-06-18,2024-06-18 16:22:00,Assault,5,8,12.924112128408584,77.53919696974764,5,True,False
2024-06-18,2024-06-18 17:10:00,Burglary,7,7,12.934997870249614,77.53602855461645,1,False,False
2024-06-18,2024-06-18 18:41:00,Theft,5,4,12.925165204500118,77.5200713826295,3,False,False
2024-06-18,2024-06-18 23:07:00,Theft,5,3,12.924014149979183,77.51587501251794,5,False,False
2024-06-18,2024-06-18 01:04:00,Theft,4,1,12.919432064693638,77.50587364432914,1,False,False
2024-06-18,2024-06-18 20:54:00,Burglary,5,6,12.924971085122225,77.52875021211469,4,True,False
2024-06-19,2024-06-19 01:26:00,Robbery,6,4,12.92933801859899,77.51916486321579,3,False,False
2024-06-19,2024-06-19 16:12:00,Vandalism,6,6,12.929844286908335,77.53109437552162,1,False,False
2024-06-19,2024-06-19 20:02:00,Vandalism,2,1,12.91007873162045,77.50571727979455,2,False,True
2024-06-19,2024-06-19 13:12:00,Assault,7,4,12.935106147695308,77.51955963850185,2,False,False
2024-06-19,2024-06-19 17:13:00,Theft,4,7,12.919879721306971,77.53451294147006,2,False,False
2024-06-19,2024-06-19 14:18:00,Burglary,7,4,12.934537954380382,77.51949070590324,1,False,False
2024-06-19,2024-06-19 01:57:00,Robbery,4,7,12.919258785922812,77.53522528242993,3,False,False
2024-06-19,2024-06-19 00:21:00,Vandalism,2,7,12.9096555486153,77.53534887855407,4,False,True
2024-06-19,2024-06-19 12:19:00,Robbery,7,7,12.934163636393697,77.53420262527189,3,False,False
2024-06-19,2024-06-19 19:37:00,Vandalism,6,5,12.929186439613398,77.52442995997184,5,False,False
2024-06-19,2024-06-19 18:17:00,Theft,6,4,12.930054184314892,77.52089030740241,3,False,False
2024-06-19,2024-06-19 22:22:00,Burglary,2,5,12.910965940599326,77.52471476605709,1,False,True
2024-06-19,2024-06-19 16:34:00,Vandalism,6,4,12.930205397808832,77.52059450661234,5,True,False
2024-06-19,2024-06-19 09:19:00,Robbery,7,7,12.935523750794408,77.53545216017366,1,True,False
2024-06-19,2024-06-19 15:30:00,Vandalism,4,3,12.92001488642553,77.51465101031731,3,False,False
2024-06-19,2024-06-19 23:51:00,Theft,7,5,12.934080927904308,77.52434483804403,2,False,False
2024-06-19,2024-06-19 10:10:00,Vandalism,4,0,12.918955229376039,77.50145058995997,1,False,True
2024-06-19,2024-06-19 14:45:00,Theft,5,3,12.92446265898774,77.51348577577785,3,True,False
2024-06-19,2024-06-19 21:26:00,Theft,6,5,12.930923706926324,77.523381405177,2,False,False
2024-06-19,2024-06-19 08:17:00,Vandalism,8,3,12.938875661781877,77.51541831171076,2,False,True
2024-06-19,2024-06-19 09:36:00,Vandalism,2,5,12.910303298906456,77.52457383912996,5,False,False
2024-06-19,2024-06-19 22:52:00,Assault,0,4,12.899534703631607,77.51839566404156,3,False,False
2024-06-19,2024-06-19 16:47:00,Theft,1,5,12.90605549502066,77.5238054056106,2,False,False
2024-06-19,2024-06-19 09:03:00,Vandalism,5,8,12.925535260203597,77.53966325314833,5,False,False
2024-06-19,2024-06-19 00:04:00,Assault,2,5,12.910381263517237,77.52487054141747,4,False,False
2024-06-19,2024-06-19 18:21:00,Assault,5,8,12.924024037852467,77.54059944338087,1,False,False
2024-06-19,2024-06-19 18:17:00,Assault,6,3,12.930895129817365,77.51677696271541,5,False,False
2024-06-19,2024-06-19 22:52:00,Theft,5,1,12.923950720283425,77.50596288351582,2,True,False
2024-06-19,2024-06-19 12:44:00,Theft,5,4,12.924160249398184,77.51949709605279,5,False,True
2024-06-19,2024-06-19 19:23:00,Theft,3,4,12.915229993888184,77.51986452575916,4,False,False
2024-06-19,2024-06-19 21:01:00,Theft,5,4,12.925821180736328,77.51992077898184,2,False,False
2024-06-19,2024-06-19 21:32:00,Theft,6,1,12.930480251033261,77.50463603883792,2,False,True
2024-06-19,2024-06-19 17:33:00,Theft,7,4,12.934193335059101,77.5198969258562,3,False,False
2024-06-19,2024-06-19 12:53:00,Robbery,2,2,12.911251432210822,77.51053657465795,4,False,False
2024-06-19,2024-06-19 23:32:00,Assault,1,5,12.904980903225354,77.5244067429929,4,False,False
2024-06-19,2024-06-19 13:29:00,Theft,6,3,12.928465570592435,77.51477045571916,4,False,True
2024-06-19,2024-06-19 21:10:00,Theft,7,3,12.93500755063395,77.51513216747571,1,False,False
2024-06-19,2024-06-19 20:52:00,Burglary,6,7,12.931079338383258,77.534253987896,4,False,True
2024-06-19,2024-06-19 07:55:00,Burglary,4,5,12.920050327784475,77.52473293434043,2,False,False
2024-06-19,2024-06-19 19:01:00,Theft,1,7,12.90434343609127,77.53434843952863,1,False,True
2024-06-19,2024-06-19 08:18:00,Theft,4,9,12.921032841786161,77.54652141256696,2,True,False
2024-06-19,2024-06-19 17:02:00,Assault,4,4,12.920492764071236,77.52010715223675,1,True,False
2024-06-19,2024-06-19 16:34:00,Theft,6,5,12.929084596146987,77.52445703669432,4,False,True
2024-06-19,2024-06-19 13:06:00,Vandalism,4,4,12.919976024460745,77.52091313873976,1,False,False
2024-06-19,2024-06-19 17:13:00,Burglary,3,4,12.914642109640672,77.52068161202793,5,False,True
2024-06-19,2024-06-19 23:13:00,Theft,4,6,12.919554231969215,77.53092859306881,5,True,False
2024-06-19,2024-06-19 22:29:00,Theft,7,4,12.935957643294946,77.52032249191105,1,False,False
2024-06-19,2024-06-19 03:22:00,Robbery,3,6,12.914804030732139,77.53052285081897,5,True,False
2024-06-19,2024-06-19 18:11:00,Burglary,5,5,12.9254112399354,77.52354519494426,2,True,False
2024-06-19,2024-06-19 21:30:00,Theft,1,7,12.904867327275472,77.53471224586744,1,False,False
2024-06-19,2024-06-19 00:34:00,Theft,5,6,12.924736092891873,77.53022719025577,5,False,False
2024-06-19,2024-06-19 14:24:00,Robbery,3,6,12.914913130818539,77.53082539118441,4,True,True
2024-06-19,2024-06-19 17:31:00,Assault,2,4,12.909692239992914,77.5191918666243,1,False,False
2024-06-19,2024-06-19 05:30:00,Assault,1,4,12.905145167205555,77.51858237773726,2,False,False
2024-06-19,2024-06-19 15:35:00,Assault,7,5,12.935640025991862,77.52520339932732,1,False,False
2024-06-19,2024-06-19 01:21:00,Theft,8,4,12.939775304603362,77.52119916677013,1,False,True
2024-06-19,2024-06-19 15:53:00,Vandalism,5,4,12.924823316575898,77.51927409523779,5,False,False
2024-06-19,2024-06-19 20:21:00,Assault,7,4,12.935291863031154,77.52043099274054,3,False,True
2024-06-19,2024-06-19 09:21:00,Vandalism,5,8,12.925333664398408,77.53836516931689,2,False,False
2024-06-19,2024-06-19 13:14:00,Burglary,4,3,12.921491972514852,77.51545564214949,5,False,False
2024-06-19,2024-06-19 00:39:00,Theft,7,0,12.933920048893748,77.49905806602605,5,False,False
2024-06-19,2024-06-19 11:46:00,Burglary,4,4,12.918986130427227,77.51946451512299,4,False,False
2024-06-19,2024-06-19 22:51:00,Theft,6,3,12.929800455409264,77.51501124858976,5,True,False
2024-06-19,2024-06-19 05:56:00,Theft,4,7,12.921215215658025,77.5350089344076,2,False,False
2024-06-19,2024-06-19 08:56:00,Vandalism,1,6,12.906154913180146,77.52917905895363,1,False,True
2024-06-19,2024-06-19 16:00:00,Theft,7,0,12.93520526191668,77.50056722382025,2,False,True
2024-06-19,2024-06-19 14:03:00,Theft,5,5,12.92347422240025,77.52483858049897,4,False,False
2024-06-19,2024-06-19 14:09:00,Robbery,8,1,12.940523731170185,77.5037145136429,1,False,False
2024-06-19,2024-06-19 23:09:00,Vandalism,5,9,12.924026000539028,77.54396655403707,5,False,False
2024-06-19,2024-06-19 19:44:00,Theft,1,7,12.905140782471205,77.53379468470219,1,False,False
2024-06-19,2024-06-19 09:19:00,Robbery,5,1,12.922652983482218,77.50606836244935,5,False,False
2024-06-19,2024-06-19 21:03:00,Theft,4,5,12.921703324689927,77.52511704477963,4,False,False
2024-06-19,2024-06-19 16:50:00,Burglary,5,0,12.925812685215195,77.49882637283885,3,False,False
2024-06-19,2024-06-19 19:50:00,Assault,7,1,12.935925992584963,77.50472412317312,5,True,False
2024-06-19,2024-06-19 17:44:00,Burglary,8,4,12.940520551773988,77.52005727483827,4,False,False
2024-06-19,2024-06-19 00:11:00,Burglary,4,6,12.920269755538007,77.52950111168752,1,False,False
2024-06-19,2024-06-19 23:17:00,Theft,0,5,12.899327682928792,77.52480486662742,1,False,False
2024-06-19,2024-06-19 13:31:00,Theft,0,4,12.900339225094507,77.52012732863606,4,False,True
2024-06-19,2024-06-19 22:54:00,Theft,5,7,12.925888356755353,77.53539712079758,3,False,True
2024-06-19,2024-06-19 19:04:00,Theft,6,6,12.931008137859632,77.5299713703099,2,False,True
2024-06-19,2024-06-19 20:56:00,Burglary,2,6,12.909312705023895,77.52982203975117,2,False,False
2024-06-19,2024-06-19 10:41:00,Burglary,8,4,12.941193454986704,77.5198072637719,1,False,False
2024-06-19,2024-06-19 06:27:00,Burglary,7,1,12.935347171913941,77.50444226236439,5,False,False
2024-06-19,2024-06-19 16:13:00,Theft,5,2,12.926575472269457,77.51044154907191,4,False,True
2024-06-19,2024-06-19 14:41:00,Theft,1,6,12.904568549661112,77.53074920528485,4,False,True
2024-06-19,2024-06-19 13:42:00,Assault,6,5,12.930515667914456,77.52505943917022,4,False,False
2024-06-19,2024-06-19 02:16:00,Burglary,3,6,12.913178019720988,77.52797694098514,1,False,True
2024-06-19,2024-06-19 10:34:00,Theft,8,6,12.939768936897776,77.52936318923746,4,False,False
2024-06-19,2024-06-19 20:56:00,Burglary,4,6,12.921022589538458,77.52900279874152,4,False,True
2024-06-19,2024-06-19 04:39:00,Vandalism,5,6,12.923890767474813,77.52902608444693,1,False,False
2024-06-19,2024-06-19 06:38:00,Theft,7,0,12.93696135894072,77.4991314434144,3,False,True
